STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT
476040,99999,20110214,37.3,24,30,24,1018.9,24,1018,24,7.4,7,4.5,24,7,999.9,42.4,29.8, 0.31G,999.9,11000
476040,99999,20110215,35,24,27,24,1026.4,24,1025.5,24,8.9,7,6.1,24,13,999.9,40.3,  30.4*, 0.12G,999.9,10000
476040,99999,20110216,37.7,24,25,24,1025.6,24,1024.7,24,12.9,7,3.8,24,6,999.9,46.4,30.2, 0.08G,999.9,0
476040,99999,20110217,45.1,24,32.9,24,1012.3,24,1011.4,24,13.3,7,4.4,24,9.9,999.9,51.3,31.5, 0.00G,999.9,10000
476040,99999,20110218,38.2,24,27,24,1018,24,1017.1,24,6.7,7,8.7,24,14,999.9,43,  35.8*, 0.83G,999.9,11000
476040,99999,20110219,35.6,24,23.4,24,1023.9,24,1023,24,10.2,7,4,24,8.9,999.9,43,  29.1*, 0.04G,999.9,0
476040,99999,20110220,39.9,24,30.6,24,1026.2,24,1025.3,24,8.4,7,3.4,24,8,999.9,50.9,29.1, 0.00G,999.9,10000
476040,99999,20110221,37.8,24,27,24,1026.4,24,1025.5,24,11.1,7,4.1,24,8,999.9,44.6,  29.1*, 0.00G,999.9,0
476040,99999,20110222,41.6,24,28.6,24,1025.5,24,1024.6,24,12,7,5.5,24,11.1,999.9,47.5,28.6, 0.00G,999.9,0
476040,99999,20110223,48.4,24,27.7,24,1023.2,24,1022.3,24,13.8,7,6.9,24,14,999.9,58.6,34.3, 0.00G,999.9,0
476040,99999,20110224,53.3,24,37.3,24,1016.4,24,1015.5,24,10.4,7,5.6,24,9.9,999.9,64.9,42.3, 0.00G,999.9,10000
476040,99999,20110225,38.8,24,27.9,24,1024.9,24,1024,24,5.7,6,8.2,24,15,999.9,46.9,  33.8*, 0.59G,999.9,11000
476040,99999,20110226,36,24,24.5,24,1030.6,24,1029.7,24,6.7,7,5,24,8.9,999.9,42.8,  31.5*, 0.10G,999.9,11000
476040,99999,20110227,39.5,24,32.2,24,1022.4,24,1021.5,24,5.9,7,4.6,24,7,999.9,44.2,31.1, 0.00G,999.9,10000
476040,99999,20110228,40.6,24,33.8,24,1013.2,24,1012.3,24,12.3,7,8.4,24,15,999.9,43.3,37, 0.41G,999.9,10000
476040,99999,20110301,39.6,24,35.5,24,1008.1,24,1007.2,24,4.6,7,5.5,24,9.9,999.9,43,  37.4*, 0.18G,999.9,10000
476040,99999,20110302,33.8,24,23.8,24,1011.4,24,1010.5,24,6.5,7,11.3,24,15,999.9,41.4,  28.8*, 0.73G,999.9,11000
476040,99999,20110303,32,24,21.6,24,1014,24,1013.1,24,5.9,7,10.7,24,13,999.9,36.9,27.7, 0.08G,999.9,11000
476040,99999,20110304,34.2,24,23,24,1018.7,24,1017.8,24,7.8,7,8.6,24,11.1,999.9,   38.7*,28.8, 0.00G,999.9,11000
476040,99999,20110305,37.6,24,25.1,24,1020,24,1019.1,24,12,7,6.7,24,11.1,999.9,45.3,  31.8*, 0.04G,999.9,0
476040,99999,20110306,44.6,24,33.5,24,1011.7,24,1010.8,24,7.7,7,6.9,24,15.9,999.9,51.8,31.3, 0.00G,999.9,10000
476040,99999,20110307,38.8,24,27.3,24,1009,24,1008.1,24,5.6,7,5,24,8,999.9,43.2,  33.8*, 0.00G,999.9,11000
476040,99999,20110308,37.5,24,29.1,24,1015.2,24,1014.2,24,9.6,7,5.9,24,14,999.9,45.7,  32.5*, 0.06G,999.9,11000
476040,99999,20110309,34.5,24,26.1,24,1015.7,24,1014.8,24,7.4,7,8.7,24,14,999.9,42.6,  30.4*, 0.14G,999.9,11010
476040,99999,20110310,35.3,24,25.5,24,1017,24,1016.1,24,9.1,7,7.7,24,14,999.9,41.7,28.9, 0.20G,999.9,11000
476040,99999,20110311,36.1,24,25.8,24,1018.8,24,1017.9,24,5.8,7,7.9,24,11.1,999.9,40.5,30.9, 0.16G,999.9,11010
476040,99999,20110312,40.5,24,22.8,24,1022.4,24,1021.5,24,12.9,7,5.4,24,8,999.9,47.3,32.5, 0.45G,999.9,0
476040,99999,20110313,47.4,24,33,24,1019.3,24,1018.4,24,8.9,7,5.9,24,12,999.9,58.8,34.2, 0.00G,999.9,0
476040,99999,20110314,49.2,24,36.6,24,1015.1,24,1014.2,24,7.5,7,6.2,24,13,999.9,62.8,38.1, 0.00G,999.9,10000
476040,99999,20110315,36.7,24,32.5,24,1006.3,24,1005.4,24,5.9,7,4.4,24,7,999.9,44.1,  32.7*, 0.00G,999.9,11000
476040,99999,20110316,33.8,24,23.3,24,1009.9,24,1009,24,6.7,7,14,24,20,999.9,39.6,  28.8*, 0.79G,999.9,11000
476040,99999,20110317,34,22,21.2,22,1019.4,22,1018.5,22,7.8,6,10.3,22,15.9,999.9,40.5,28.4, 0.18G,999.9,1000
476040,99999,20110318,37,24,23.1,24,1023.6,24,1022.7,24,11.1,7,5.5,24,8.9,999.9,43.3,29.1, 0.04G,999.9,0
476040,99999,20110319,47.9,24,38,24,1018.2,24,1017.3,24,8.4,7,6.7,24,19,999.9,57,32.7, 0.00G,999.9,10000
476040,99999,20110320,48.3,24,42.3,24,1012.3,24,1011.4,24,4.2,7,3.5,24,7,999.9,57.7,40.3, 0.00G,999.9,10000
476040,99999,20110321,43.9,24,31.2,24,1014.7,24,1013.8,24,8.9,7,5,24,7,999.9,46.9,  41.9*, 0.10G,999.9,10000
476040,99999,20110322,41.5,24,28.2,24,1015.3,24,1014.4,24,8.1,7,8,24,13,999.9,49.5,  35.8*, 0.00G,999.9,10000
476040,99999,20110323,35.7,24,24.9,24,1020.4,24,1019.5,24,7.1,7,6,24,8.9,999.9,44.1,  30.6*, 0.02G,999.9,11000
476040,99999,20110324,37.5,24,29.9,24,1019.6,24,1018.7,24,10,7,6.2,24,13,999.9,47.7,30.2, 0.00G,999.9,11000
476040,99999,20110325,39.8,24,31.8,24,1015.5,24,1014.6,24,10.6,7,5.9,24,18.1,999.9,45.3,32.5, 0.51G,999.9,10000
476040,99999,20110326,37.9,24,25.4,24,1022.2,24,1021.3,24,12.4,7,8.6,24,13,999.9,43.5,33.8, 0.22G,999.9,11000
476040,99999,20110327,36.5,24,24.9,24,1027.3,24,1026.4,24,11.5,7,5.4,24,9.9,999.9,44.6,  29.5*, 0.00G,999.9,11000
476040,99999,20110328,40.8,24,22.4,24,1026.2,24,1025.3,24,12.4,7,4.2,24,8.9,999.9,49.5,28.9, 0.00G,999.9,0
476040,99999,20110329,46,24,33,24,1021.1,24,1020.2,24,8.3,7,5.1,24,12,999.9,57.4,32.7, 0.00G,999.9,0
476040,99999,20110330,45.5,24,36.4,24,1017.4,24,1016.5,24,6.3,7,6.7,24,13,999.9,54.3,37.6, 0.02G,999.9,10010
476040,99999,20110331,43,24,35,24,1021.7,24,1020.8,24,8.9,7,5,24,15,999.9,49.8,  36.3*, 0.24G,999.9,10010
476040,99999,20110401,50.7,24,29.5,24,1018.7,24,1017.8,24,10.7,7,5.7,24,8.9,999.9,60.1,36.1, 0.04G,999.9,0
476040,99999,20110402,42.2,24,24.6,24,1020,24,1019.1,24,8.4,7,7.5,24,11.1,999.9,48.9,  38.7*, 0.00G,999.9,10000
476040,99999,20110403,42,24,24,24,1021.1,24,1020.2,24,15.1,7,6.1,24,9.9,999.9,48.6,38.3, 0.00G,999.9,0
476040,99999,20110404,40.5,24,24.3,24,1025.9,24,1025,24,19.1,7,5.2,24,11.1,999.9,47.8,  34.3*, 0.00G,999.9,0
476040,99999,20110405,45.7,24,32.3,24,1027.5,24,1026.6,24,18.2,7,4.1,24,7,999.9,54.3,33.8, 0.00G,999.9,0
476040,99999,20110406,50,24,33.1,24,1025.6,24,1024.7,24,11.7,7,4.1,24,6,999.9,59,35.8, 0.00G,999.9,0
476040,99999,20110407,56.7,24,32.4,24,1020.1,24,1019.2,24,11.5,7,5,24,8,999.9,66.7,43, 0.00G,999.9,0
476040,99999,20110408,50.6,24,45.1,24,1018.6,24,1017.7,24,4.4,7,4.2,24,9.9,999.9,63.1,  47.3*, 0.00G,999.9,10000
476040,99999,20110409,46.5,24,43.6,24,1019.3,24,1018.5,24,3.9,7,3.7,24,7,999.9,51.6,  41.2*, 0.94G,999.9,110000
476040,99999,20110410,52.4,24,36,24,1014.3,24,1013.4,24,6.7,7,5.9,24,11.1,999.9,63,40.8, 0.20G,999.9,0
476040,99999,20110411,42.7,24,33,24,1014.3,24,1013.4,24,8,7,6.2,24,8.9,999.9,46.6,  38.3*, 0.00G,999.9,10000
476040,99999,20110412,45.5,24,24.7,24,1016.3,24,1015.4,24,12.4,7,6.2,24,12,999.9,52.5,37.9, 0.10G,999.9,0
476040,99999,20110413,52.8,24,38.4,24,1014.1,24,1013.2,24,6.7,7,8.5,24,18.1,999.9,60.4,38.1, 0.00G,999.9,0
476040,99999,20110414,56.7,24,34.8,24,1011.1,24,1010.2,24,10.2,7,6.2,24,12,999.9,67.1,43, 0.00G,999.9,0
476040,99999,20110415,60.8,24,39.1,24,1005.6,24,1004.8,24,12,7,5.5,24,11.1,999.9,70.7,47.8, 0.00G,999.9,0
476040,99999,20110416,48.1,24,34.7,24,1013.9,24,1013,24,7.1,7,8.3,24,15,999.9,60.1,  44.4*, 0.00G,999.9,10010
476040,99999,20110417,47,24,30,24,1013.1,24,1012.2,24,10.2,7,4.5,24,8.9,999.9,53.2,  39.4*, 0.20G,999.9,0
476040,99999,20110418,52.9,24,42.7,24,1003.5,24,1002.6,24,9.4,7,7.3,24,18.1,999.9,57.4,39.4, 0.00G,999.9,10000
476040,99999,20110419,43.3,24,39,24,1005.5,24,1004.6,24,6.1,7,5.1,24,13,999.9,52.5,  40.3*, 0.20G,999.9,10000
476040,99999,20110420,46.1,23,36.8,23,1019.7,23,1018.8,23,16.6,6,4.1,23,8.9,999.9,52.7,39.9, 0.87G,999.9,10000
476040,99999,20110421,52.5,24,40.3,24,1020.1,24,1019.2,24,12,7,3.7,24,5.1,999.9,57.7,42.3, 0.02G,999.9,0
476040,99999,20110422,59.8,24,44.7,24,1013.5,24,1012.7,24,7.1,7,8.6,24,16.9,999.9,64.2,48.6, 0.00G,999.9,10000
476040,99999,20110423,53.4,24,48.1,24,1005.5,24,1004.6,24,8,7,7.3,24,15,999.9,63.9,  46.0*, 0.00G,999.9,10000
476040,99999,20110424,51.9,24,40.5,24,1008.1,24,1007.2,24,12,7,6.5,24,12,999.9,59.5,45.9, 0.85G,999.9,10000
476040,99999,20110425,49.2,24,40.1,24,1011.3,24,1010.4,24,8.3,7,8.2,24,16.9,999.9,57,  43.2*, 0.00G,999.9,10000
476040,99999,20110426,54.8,24,45.3,24,1009,24,1008.1,24,8.5,7,6.8,24,13,999.9,64.8,42.6, 0.10G,999.9,10000
476040,99999,20110427,59.3,24,50.9,24,999.9,24,999.1,24,7.5,7,6.4,24,9.9,999.9,69.1,51.3, 0.37G,999.9,10000
476040,99999,20110428,49.1,24,41.2,24,1007.4,24,1006.6,24,8,7,8.4,24,15.9,999.9,57,  46.0*, 0.69G,999.9,10000
476040,99999,20110429,52.1,24,41.2,24,1016.1,24,1015.2,24,11.1,7,6.3,24,11.1,999.9,   56.7*,45.7, 0.02G,999.9,10000
476040,99999,20110430,59.4,24,49,24,1010.7,24,1009.9,24,8.4,7,6,24,8.9,999.9,64.2,48.4, 0.00G,999.9,10000
476040,99999,20110501,59.1,24,51.4,24,1003.5,24,1002.7,24,5.6,7,9.9,24,18.1,999.9,67.3,  50.9*, 0.24G,999.9,10000
476040,99999,20110502,53.2,24,43,24,1013.2,24,1012.3,24,8,7,5.6,24,12,999.9,60.6,  46.4*, 0.14G,999.9,0
476040,99999,20110503,56.1,24,44.7,24,1011.2,24,1010.3,24,10.7,7,4.4,24,8.9,999.9,63.3,45.9, 0.00G,999.9,0
476040,99999,20110504,54.6,24,44.1,24,1016.9,24,1016,24,7.5,7,6.4,24,13,999.9,64.2,50.4, 0.00G,999.9,0
476040,99999,20110505,52.5,24,45.1,24,1020.4,24,1019.5,24,9.8,7,4.2,24,8.9,999.9,58.6,  47.7*, 0.00G,999.9,10000
476040,99999,20110506,63.2,24,48.3,24,1016,24,1015.2,24,8.9,7,8.1,24,14,999.9,   67.5*,46.9, 0.00G,999.9,0
476040,99999,20110507,66,24,52.5,24,1008.6,24,1007.8,24,12,7,7,24,15,999.9,80.6,  56.8*, 0.00G,999.9,10000
476040,99999,20110508,57,24,49.3,24,1014.5,24,1013.6,24,8.9,7,8.4,24,16.9,999.9,68.5,  50.7*, 0.26G,999.9,0
476040,99999,20110509,65.5,24,50.9,24,1007.8,24,1007,24,14.6,7,5.7,24,16.9,999.9,   72.7*,50.5, 0.00G,999.9,10000
476040,99999,20110510,56.6,24,52,24,1009,24,1008.1,24,6.7,7,3.6,24,7,999.9,59.7,  55.2*, 0.45G,999.9,10000
476040,99999,20110511,56.4,24,50.9,24,1009.2,24,1008.3,24,7.3,7,3.3,24,8,999.9,60.6,  50.9*, 0.00G,999.9,10000
476040,99999,20110512,63.7,24,56.1,24,998.5,24,997.7,24,11.5,7,11.9,24,20,999.9,77.2,50.9, 0.18G,999.9,10000
476040,99999,20110513,60.3,24,46.5,24,999.9,24,999.1,24,4.2,7,12.5,24,19,999.9,   64.6*,  56.1*, 0.73G,999.9,10000
476040,99999,20110514,60.2,24,48.6,24,1009.5,24,1008.7,24,6.7,7,9.2,24,19,999.9,66,  55.6*, 0.00G,999.9,0
476040,99999,20110515,63.9,24,46.7,24,1015.7,24,1014.9,24,10.7,7,3.9,24,8,999.9,71.2,54.7, 0.00G,999.9,0
476040,99999,20110516,65.8,24,49.2,24,1012.6,24,1011.8,24,8.3,7,6.9,24,13,999.9,77.7,56.3, 0.00G,999.9,10000
476040,99999,20110517,57.2,24,49.4,24,1013.4,24,1012.5,24,6.3,7,4.1,24,7,999.9,64.9,  51.1*, 0.02G,999.9,0
476040,99999,20110518,63.4,24,45.5,24,1017.8,24,1017,24,8.6,7,4.6,24,8,999.9,72.1,50.7, 0.00G,999.9,0
476040,99999,20110519,70.1,24,44.8,24,1016,24,1015.2,24,11.1,7,5,24,11.1,999.9,81.7,55.8, 0.00G,999.9,0
476040,99999,20110520,71.3,24,53.2,24,1012.6,24,1011.8,24,6.9,7,5.2,24,12,999.9,78.1,59.7, 0.00G,999.9,0
476040,99999,20110521,64.7,24,56.8,24,1010.9,24,1010.1,24,5.2,7,6.5,24,12,999.9,81.1,  52.9*, 0.00G,999.9,10000
476040,99999,20110522,54.9,24,47.7,24,1016.6,24,1015.7,24,6.8,7,3.8,24,8,999.9,58.3,  50.0*, 0.51G,999.9,10000
476040,99999,20110523,58.6,24,50.8,24,1017.5,24,1016.6,24,13.3,7,3.7,24,6,999.9,   61.7*,49.6, 0.04G,999.9,0
476040,99999,20110524,63,24,50.3,24,1016.6,24,1015.7,24,18.6,7,4.8,24,12,999.9,73,  55.8*, 0.00G,999.9,0
476040,99999,20110525,60,24,50.8,24,1020,24,1019.2,24,15.1,7,4.4,24,7,999.9,68,  53.1*, 0.00G,999.9,0
476040,99999,20110526,66.5,24,52.8,24,1018.3,24,1017.5,24,12.4,7,4.7,24,8,999.9,75.7,52.2, 0.00G,999.9,10000
476040,99999,20110527,68.6,24,54.7,24,1015.5,24,1014.7,24,9.3,7,5.9,24,14,999.9,77.5,61.5, 0.00G,999.9,10000
476040,99999,20110528,64.7,24,59.8,24,1012.6,24,1011.8,24,5.6,7,3.8,24,8.9,999.9,76.1,  62.1*, 0.00G,999.9,10000
476040,99999,20110529,63.5,24,59,24,1002.5,24,1001.7,24,5,7,5.7,21,8.9,999.9,   66.0*,  61.5*, 0.59G,999.9,10000
476040,99999,20110530,58.5,24,52,24,1005,24,1004.2,24,10,7,7.7,24,15.9,999.9,61.3,  55.0*, 0.75G,999.9,10000
476040,99999,20110531,60.8,20,48.9,20,1012.8,20,1012,20,12.4,6,6.5,20,13,999.9,67.1,54.1, 0.02G,999.9,0
476040,99999,20110601,62.1,24,51.5,24,1015.1,24,1014.3,24,8,7,8.9,24,14,999.9,70.7,56.5, 0.00G,999.9,10000
476040,99999,20110602,63,24,57.7,24,1013.8,24,1013,24,7.2,7,3.6,24,8.9,999.9,69.3,57.2, 0.26G,999.9,10000
476040,99999,20110603,64,24,58.1,24,1011.3,24,1010.5,24,6.2,7,3.6,24,6,999.9,   71.2*,  59.9*, 0.12G,999.9,0
476040,99999,20110604,69.6,24,59.6,24,1008.6,24,1007.8,24,5.2,7,5.9,24,11.1,999.9,81,59.5, 0.00G,999.9,10000
476040,99999,20110605,66.8,24,59.7,24,1006.4,24,1005.6,24,3.8,7,2.9,24,7,999.9,74.5,  62.1*, 0.02G,999.9,100000
476040,99999,20110606,66.8,24,57,24,1008.5,24,1007.7,24,5.3,7,4.9,24,8.9,999.9,74.3,61.9, 0.43G,999.9,0
476040,99999,20110607,71.9,24,57,24,1005.3,24,1004.5,24,7.8,7,4.1,24,8.9,999.9,78.6,61.5, 0.00G,999.9,0
476040,99999,20110608,70.5,24,59.3,24,1005.6,24,1004.8,24,6.2,7,4.7,24,8.9,999.9,78.8,  64.9*, 0.00G,999.9,0
476040,99999,20110609,74.4,24,62.6,24,1006.2,24,1005.4,24,8.9,7,4.4,24,7,999.9,82.8,64.6, 0.00G,999.9,10000
476040,99999,20110610,74.7,24,65,24,1004.8,24,1004,24,5,7,3.6,24,7,999.9,81,68.4, 0.00G,999.9,10000
476040,99999,20110611,70,24,63.7,24,1004.5,24,1003.7,24,5.1,7,4.2,24,8,999.9,76.8,  65.8*, 0.02G,999.9,10000
476040,99999,20110612,68.8,24,60.7,24,1006,24,1005.2,24,5.6,7,3.9,24,8.9,999.9,73.8,65.5, 0.02G,999.9,10000
476040,99999,20110613,68,24,61.3,24,1004.9,24,1004.1,24,6.1,7,4.5,24,8,999.9,75.4,  64.2*, 0.00G,999.9,10000
476040,99999,20110614,64.8,24,56.6,24,1010.9,24,1010.1,24,14,7,4.6,24,8,999.9,70.9,  62.1*, 0.71G,999.9,0
476040,99999,20110615,65.8,24,56.1,24,1013.1,24,1012.3,24,11.9,6,3.6,21,7,999.9,72.5,  59.4*, 0.00G,999.9,0
476040,99999,20110616,69.4,24,60.2,24,1011,24,1010.2,24,12.9,7,4,24,7,999.9,73.8,59.2, 0.00G,999.9,0
476040,99999,20110617,71.9,24,63,24,1009.2,24,1008.4,24,9.3,7,3.9,24,6,999.9,80.2,65.1, 0.00G,999.9,0
476040,99999,20110618,68.3,24,62.3,24,1008.7,24,1007.9,24,5.9,7,3.1,24,6,999.9,73.8,  64.8*, 0.00G,999.9,10000
476040,99999,20110619,70.6,24,60.8,24,1010.8,24,1010,24,9.6,7,3.5,24,7,999.9,77.4,64, 0.00G,999.9,0
476040,99999,20110620,74.3,24,62.9,24,1010.5,24,1009.7,24,7.6,7,3.7,24,7,999.9,79.9,65.5, 0.00G,999.9,10000
476040,99999,20110621,75.3,24,66.9,24,1009.7,24,1008.9,24,8.9,7,6.2,24,9.9,999.9,82.6,69.4, 0.04G,999.9,10000
476040,99999,20110622,78.3,24,69.4,24,1006.8,24,1006,24,6.9,7,7.6,24,12,999.9,85.8,70.3, 0.00G,999.9,10000
476040,99999,20110623,76.5,24,70.5,24,1001.9,24,1001.1,24,6.7,7,9.1,24,16.9,999.9,   82.8*,71.8, 1.59G,999.9,10000
476040,99999,20110624,67.6,24,63.8,24,1008.5,24,1007.7,24,7.5,7,6,24,19,999.9,82,  63.9*, 0.55G,999.9,10000
476040,99999,20110625,66.2,24,60.7,24,1016.5,24,1015.7,24,8,7,3.4,24,6,999.9,68.2,63.5, 1.65G,999.9,10000
476040,99999,20110626,67.3,24,64.1,24,1014.6,24,1013.8,24,6.9,7,4.3,24,12,999.9,   77.0*,  63.7*, 0.31G,999.9,10000
476040,99999,20110627,74.1,24,69.5,24,1011.1,24,1010.3,24,9.6,7,5.8,24,12,999.9,77,66.9, 0.81G,999.9,10000
476040,99999,20110628,75.8,24,71,24,1013,24,1012.2,24,6.3,7,5.1,24,8,999.9,81.3,71.8, 0.91G,999.9,10000
476040,99999,20110629,78.4,24,71.3,24,1014.1,24,1013.3,24,9.3,7,5,24,8.9,999.9,84.2,72, 0.04G,999.9,0
476040,99999,20110630,77.5,24,70.5,24,1009.9,24,1009.1,24,8.4,7,6.9,24,12,999.9,85.8,73.4, 0.00G,999.9,10000
476040,99999,20110701,75.9,24,70.6,24,1005.1,24,1004.3,24,7.6,7,4.7,24,8,999.9,82.2,  72.5*, 0.04G,999.9,0
476040,99999,20110702,75.9,24,69.8,24,1004.5,24,1003.7,24,8.3,7,3.5,24,6,999.9,80.6,72.3, 0.00G,999.9,10000
476040,99999,20110703,80,24,70.4,24,1001.1,24,1000.3,24,8.9,7,5.1,24,15.9,999.9,84,73.4, 0.00G,999.9,10000
476040,99999,20110704,73,24,69.5,24,999.7,24,998.9,24,7.4,7,5.7,24,15,999.9,80.8,  70.3*, 0.02G,999.9,10000
476040,99999,20110705,74.1,24,68.1,24,1003.7,24,1002.9,24,7.4,7,6,24,8.9,999.9,80.2,  69.6*, 1.56G,999.9,10000
476040,99999,20110706,79,24,65.4,24,1004.1,24,1003.4,24,7.5,7,5.8,24,12,999.9,82.2,69.6, 0.00G,999.9,0
476040,99999,20110707,77.4,24,69.3,24,1005.9,24,1005.1,24,5.9,7,5.8,24,9.9,999.9,90.1,  72.5*, 0.00G,999.9,10000
476040,99999,20110708,84.8,24,71.7,24,1011.4,24,1010.6,24,15.5,7,4.5,24,9.9,999.9,91.8,72.5, 0.22G,999.9,0
476040,99999,20110709,83.8,24,72.9,24,1013.5,24,1012.7,24,14.2,7,4.3,24,8,999.9,93.4,77.5, 0.00G,999.9,10010
476040,99999,20110710,81.4,24,73.1,24,1015.2,24,1014.4,24,11.1,7,3.7,24,8.9,999.9,90.3,  76.5*, 0.00G,999.9,0
476040,99999,20110711,82.7,24,73.8,24,1015,24,1014.2,24,9.8,7,4.4,24,8,999.9,90.3,76.1, 0.00G,999.9,10000
476040,99999,20110712,83,24,72.9,24,1014.8,24,1014,24,8.4,7,4.1,24,8,999.9,89.1,76.6, 0.00G,999.9,0
476040,99999,20110713,83.3,24,74.2,24,1013.6,24,1012.8,24,11.1,7,4.2,24,7,999.9,90.5,  78.1*, 0.00G,999.9,0
476040,99999,20110714,83.7,24,74.1,24,1013.4,24,1012.6,24,12.9,7,4.2,24,8.9,999.9,93.2,77.5, 0.00G,999.9,0
476040,99999,20110715,82.5,24,74.3,24,1012.5,24,1011.7,24,7.1,7,3.8,24,8,999.9,89.8,  77.4*, 0.00G,999.9,0
476040,99999,20110716,83.5,24,73.4,24,1010,24,1009.2,24,7.1,7,3.5,24,6,999.9,90.9,77.4, 0.00G,999.9,0
476040,99999,20110717,84.3,24,72.7,24,1009.5,24,1008.7,24,7.1,7,4,24,8,999.9,93.4,77.7, 0.00G,999.9,0
476040,99999,20110718,83.6,24,74,24,1007.4,24,1006.6,24,9.8,7,5.2,24,18.1,999.9,89.6,77.4, 0.00G,999.9,0
476040,99999,20110719,85.7,24,70,24,999.1,24,998.3,24,21.3,7,11.7,24,19,999.9,91.6,80.2, 0.00G,999.9,0
476040,99999,20110720,84.6,24,64.3,24,995.6,24,994.8,24,27.5,7,15,24,19,999.9,99.1,  74.7*, 0.00G,999.9,0
476040,99999,20110721,73.8,24,52.5,24,1004.1,24,1003.3,24,13.8,7,17.5,24,22,999.9,84.6,  67.5*, 0.00G,999.9,0
476040,99999,20110722,73.9,24,59.2,24,1007.5,24,1006.7,24,11.1,7,8.3,24,13,999.9,79.3,67.5, 0.00G,999.9,10000
476040,99999,20110723,77.1,24,67.6,24,1008.1,24,1007.3,24,13.8,7,4.6,24,8.9,999.9,85.3,69.8, 0.00G,999.9,0
476040,99999,20110724,76.4,24,69.1,24,1011.4,24,1010.6,24,8.9,7,3.3,24,6,999.9,83.3,  72.1*, 0.00G,999.9,10000
476040,99999,20110725,78.3,24,70.7,24,1014.4,24,1013.6,24,5.7,7,3.7,24,5.1,999.9,83.5,72, 0.30G,999.9,10000
476040,99999,20110726,80.3,24,71.6,24,1015.2,24,1014.4,24,6.2,7,3.8,24,6,999.9,88.3,74.7, 0.00G,999.9,10
476040,99999,20110727,79.8,24,70.5,24,1013.6,24,1012.8,24,8.8,7,5,24,8,999.9,90.5,  73.2*, 0.04G,999.9,10010
476040,99999,20110728,76.5,24,73.3,24,1009.3,24,1008.5,24,6.5,7,7.7,24,11.1,999.9,78.3,  72.3*, 2.24G,999.9,10010
476040,99999,20110729,74.2,24,71.9,24,1005.6,24,1004.8,24,3.1,7,3.3,24,7,999.9,76.8,  70.9*, 3.37G,999.9,10010
476040,99999,20110730,75.7,24,68.9,24,1005.2,24,1004.4,24,9.3,7,5,24,11.1,999.9,82.4,70.5, 5.02G,999.9,10000
476040,99999,20110731,80.3,24,65.2,24,1007.3,24,1006.5,24,16.4,7,12.6,24,14,999.9,90.1,73.4, 0.31G,999.9,0
476040,99999,20110801,79.5,24,66.4,24,1011,24,1010.2,24,20,7,9.2,24,13,999.9,87.6,74.7, 0.00G,999.9,10000
476040,99999,20110802,80.3,24,69.3,24,1013,24,1012.2,24,13.8,7,3.8,24,7,999.9,88.5,74.7, 0.00G,999.9,0
476040,99999,20110803,82.1,24,70.8,24,1011.7,24,1010.9,24,9.8,7,7.3,24,13,999.9,88.3,74.7, 0.00G,999.9,0
476040,99999,20110804,84.7,24,70.3,24,1010.9,24,1010.1,24,14.6,7,8.6,24,14,999.9,93.9,78.6, 0.00G,999.9,0
476040,99999,20110805,84.9,24,72.5,24,1010.4,24,1009.6,24,24.9,7,3.9,24,12,999.9,93.4,79.3, 0.00G,999.9,0
476040,99999,20110806,83.4,23,74.4,23,1012.2,23,1011.4,23,10.4,6,3.6,23,7,999.9,90.1,  78.4*, 0.00G,999.9,0
476040,99999,20110807,83.3,24,73.6,24,1011.9,24,1011.1,24,11.5,7,3.9,24,6,999.9,91.4,  77.9*, 0.00G,999.9,0
476040,99999,20110808,83.9,24,73.9,24,1011.1,24,1010.3,24,13.3,7,3.3,24,7,999.9,90.1,77.7, 0.00G,999.9,0
476040,99999,20110809,84.3,24,74.9,24,1010.5,24,1009.7,24,11.1,7,4.3,24,8,999.9,90.9,78.3, 0.00G,999.9,0
476040,99999,20110810,86.2,24,75,24,1007.1,24,1006.3,24,8.4,7,8.4,24,11.1,999.9,94.6,78.8, 0.00G,999.9,0
476040,99999,20110811,83.1,24,74,24,1005.2,24,1004.4,24,6.7,7,8.1,24,12,999.9,88.7,  79.7*, 0.00G,999.9,0
476040,99999,20110812,82.6,23,71.8,23,1007.2,23,1006.4,23,5.7,7,5.2,23,9.9,999.9,89.4,  76.6*, 0.00G,999.9,0
476040,99999,20110813,84,24,73.9,24,1009.8,24,1009,24,10.2,7,4,24,8,999.9,91.2,76.5, 0.00G,999.9,10000
476040,99999,20110814,84.8,24,73.9,24,1008.4,24,1007.6,24,10.2,7,3.6,24,6,999.9,93.6,77.9, 0.00G,999.9,0
476040,99999,20110815,84,24,74.1,24,1006.8,24,1006,24,7.1,7,5.2,24,8,999.9,92.8,  78.4*, 0.00G,999.9,10000
476040,99999,20110816,82.8,24,74.4,24,1005.1,24,1004.3,24,6.5,7,5.4,24,9.9,999.9,90.1,78.1, 0.00G,999.9,10000
476040,99999,20110817,84.5,24,75.5,24,1004.3,24,1003.5,24,5.9,7,7.6,24,12,999.9,92.7,78.1, 0.04G,999.9,10000
476040,99999,20110818,79.2,24,73,24,1006,24,1005.2,24,6.7,7,6.9,24,13,999.9,86.2,  74.8*, 0.26G,999.9,10000
